index;date;state;country;confirmed;confirmed_DR;confirmed_filtered;confirmed_filtered_DR
20783;2020-04-09;Inner Mongolia;China;126.0;49.46666666666668;130.79999999999998;
20784;2020-04-09;Isle of Man;United Kingdom;190.0;8.300000000000002;184.99999999999997;
20785;2020-04-09;Jiangsu;China;651.0;inf;651.1999999999998;6510.666666665185
20786;2020-04-09;Jiangxi;China;937.0;inf;936.9999999999998;3.512682507436163e+31
20787;2020-04-09;Jilin;China;98.0;inf;97.99999999999997;
20788;2020-04-09;Liaoning;China;144.0;inf;144.2;
20789;2020-04-09;Macau;China;45.0;89.33333333333337;44.8;
20790;2020-04-09;Manitoba;Canada;221.0;109.16666666666671;225.59999999999997;
20791;2020-04-09;Martinique;France;154.0;153.3333333333334;153.99999999999997;
20792;2020-04-09;Mayotte;France;184.0;26.97435897435898;182.59999999999997;
20793;2020-04-09;Montserrat;United Kingdom;9.0;inf;8.999999999999998;
20794;2020-04-09;New Brunswick;Canada;108.0;70.66666666666667;108.39999999999998;
20795;2020-04-09;New Caledonia;France;18.0;inf;17.999999999999996;
20796;2020-04-09;New South Wales;Australia;2773.0;62.78160919540233;2774.3999999999996;59.06782106782101
20797;2020-04-09;Newfoundland and Labrador;Canada;232.0;114.66666666666671;233.59999999999997;
20798;2020-04-09;Ningxia;China;75.0;inf;74.99999999999999;
20799;2020-04-09;Northern Territory;Australia;28.0;inf;27.999999999999993;
20800;2020-04-09;Northwest Territories;Canada;5.0;inf;4.999999999999999;
20801;2020-04-09;Nova Scotia;Canada;342.0;20.04166666666667;359.3999999999999;11.84761904761905
20802;2020-04-09;Ontario;Canada;5759.0;10.171668280090355;5729.199999999999;12.659815168897387
20803;2020-04-09;Prince Edward Island;Canada;25.0;16.00000000000001;24.4;
20804;2020-04-09;Qinghai;China;18.0;inf;17.999999999999996;
20805;2020-04-09;Quebec;Canada;10912.0;12.842663273960987;10850.399999999998;13.57501678979181
20806;2020-04-09;Queensland;Australia;953.0;99.29824561403515;953.7999999999998;84.9429429429432
20807;2020-04-09;Reunion;France;362.0;179.66666666666674;369.5999999999999;46.99567099567107
20808;2020-04-09;Saint Barthelemy;France;6.0;inf;5.999999999999999;
20809;2020-04-09;Saint Pierre and Miquelon;France;1.0;inf;0.9999999999999998;
20810;2020-04-09;Saskatchewan;Canada;271.0;47.93939393939396;272.99999999999994;
20811;2020-04-09;Shaanxi;China;256.0;inf;255.99999999999994;
20812;2020-04-09;Shandong;China;783.0;782.3333333333336;782.7999999999998;977.4999999999865
20813;2020-04-09;Shanghai;China;552.0;77.76190476190477;548.5999999999999;126.62015503875939
20814;2020-04-09;Shanxi;China;166.0;11.119047619047624;161.39999999999998;
20815;2020-04-09;Sichuan;China;560.0;inf;559.9999999999999;1865.7777777777073
20816;2020-04-09;Sint Maarten;Netherlands;43.0;27.333333333333336;44.599999999999994;
20817;2020-04-09;South Australia;Australia;420.0;92.2962962962963;420.5999999999999;106.87179487179552
20818;2020-04-09;St Martin;France;32.0;inf;31.999999999999993;
20819;2020-04-09;Tasmania;Australia;111.0;9.030303030303031;110.6;
20820;2020-04-09;Tianjin;China;182.0;180.66666666666674;181.59999999999997;
20821;2020-04-09;Tibet;China;1.0;inf;0.9999999999999998;
20822;2020-04-09;Turks and Caicos Islands;United Kingdom;8.0;inf;7.999999999999998;
20823;2020-04-09;Victoria;Australia;1228.0;65.42342342342344;1227.3999999999996;56.622848200313115
20824;2020-04-09;Western Australia;Australia;495.0;27.352380952380965;491.19999999999993;44.90342679127732
20825;2020-04-09;Xinjiang;China;76.0;inf;75.99999999999999;
20826;2020-04-09;Yukon;Canada;7.0;inf;7.399999999999998;
20827;2020-04-09;Yunnan;China;184.0;inf;183.99999999999994;
20828;2020-04-09;Zhejiang;China;1267.0;1266.0000000000005;1266.3999999999996;1808.1904761906524
20829;2020-04-09;no;Afghanistan;484.0;14.765027322404379;485.3999999999999;12.46851851851852
20830;2020-04-09;no;Albania;409.0;30.564102564102566;408.19999999999993;35.7717717717718
20831;2020-04-09;no;Algeria;1666.0;15.845117845117855;1658.3999999999996;18.688018979833938
20832;2020-04-09;no;Andorra;583.0;29.684210526315802;578.8;31.931818181818148
20833;2020-04-09;no;Angola;19.0;18.33333333333334;18.599999999999994;
20834;2020-04-09;no;Antigua and Barbuda;19.0;inf;19.399999999999995;
20835;2020-04-09;no;Argentina;1795.0;20.510978043912182;1817.5999999999995;18.27019400352734
20836;2020-04-09;no;Armenia;921.0;26.029411764705895;911.7999999999998;35.59303882195443
20837;2020-04-09;no;Austria;13244.0;42.78236914600552;13237.199999999997;42.933067817236534
20838;2020-04-09;no;Azerbaijan;926.0;7.862838915470495;902.7999999999998;9.952265372168283
20839;2020-04-09;no;Bahamas;41.0;9.500000000000002;40.39999999999999;
20840;2020-04-09;no;Bahrain;887.0;22.11403508771931;897.1999999999998;16.588081204977087
20841;2020-04-09;no;Bangladesh;330.0;2.859437751004017;323.5999999999999;3.645083932853719
20842;2020-04-09;no;Barbados;66.0;42.66666666666667;65.39999999999998;
20843;2020-04-09;no;Belarus;1486.0;3.6405333333333347;1523.9999999999998;4.162761743067347
20844;2020-04-09;no;Belgium;24983.0;16.8710409943827;25052.999999999993;16.66248236953456
20845;2020-04-09;no;Belize;9.0;8.000000000000004;9.399999999999999;
20846;2020-04-09;no;Benin;26.0;inf;29.599999999999994;
20847;2020-04-09;no;Bhutan;5.0;inf;4.999999999999999;
20848;2020-04-09;no;Bolivia;264.0;6.361904761904764;242.19999999999993;
20849;2020-04-09;no;Bosnia and Herzegovina;858.0;17.205673758865252;854.5999999999999;15.450224791265244
20850;2020-04-09;no;Botswana;13.0;2.3809523809523823;10.199999999999998;
20851;2020-04-09;no;Brazil;18092.0;7.93428618367012;17732.199999999997;9.384366092694549
20852;2020-04-09;no;Brunei;135.0;inf;135.39999999999998;
20853;2020-04-09;no;Bulgaria;618.0;29.07317073170732;616.7999999999998;27.54320987654326
20854;2020-04-09;no;Burkina Faso;443.0;14.022598870056505;433.5999999999999;18.856269113149864
20855;2020-04-09;no;Burma;23.0;44.66666666666667;26.39999999999999;
20856;2020-04-09;no;Burundi;3.0;inf;3.3999999999999995;
20857;2020-04-09;no;Cabo Verde;7.0;inf;7.1999999999999975;
20858;2020-04-09;no;Cambodia;119.0;58.50000000000002;117.99999999999997;
20859;2020-04-09;no;Cameroon;730.0;19.611111111111114;751.5999999999999;21.646586345381497
20860;2020-04-09;no;Central African Republic;8.0;inf;7.999999999999998;
20861;2020-04-09;no;Chad;11.0;20.66666666666667;10.599999999999998;
20862;2020-04-09;no;Chile;6166.0;13.408099688473525;6255.399999999999;13.234100752222481
20863;2020-04-09;no;Colombia;2223.0;9.115124153498876;2247.7999999999997;9.590494176896438
20864;2020-04-09;no;Comoros;0.0;;0.0;
20865;2020-04-09;no;Congo (Brazzaville);60.0;6.666666666666668;53.999999999999986;
20866;2020-04-09;no;Congo (Kinshasa);180.0;inf;195.59999999999997;
20867;2020-04-09;no;Costa Rica;539.0;18.142857142857153;531.8;23.841121495327066
20868;2020-04-09;no;Cote d'Ivoire;444.0;8.25964912280702;430.7999999999999;9.938931297709928
20869;2020-04-09;no;Croatia;1407.0;21.504000000000005;1412.1999999999998;21.59573333333334
20870;2020-04-09;no;Cuba;515.0;7.6638655462184895;510.39999999999986;8.913099870298318
20871;2020-04-09;no;Cyprus;564.0;15.085714285714293;558.9999999999999;17.631111111111114
20872;2020-04-09;no;Czechia;5569.0;19.200483091787447;5492.199999999999;24.51872485298669
20873;2020-04-09;no;Denmark;5635.0;19.040189125295512;5584.5999999999985;19.21374321880651
20874;2020-04-09;no;Diamond Princess;712.0;inf;711.9999999999999;inf
20875;2020-04-09;no;Djibouti;135.0;5.333333333333335;139.39999999999998;
20876;2020-04-09;no;Dominica;15.0;inf;15.399999999999995;
20877;2020-04-09;no;Dominican Republic;2349.0;10.883799830364719;2358.9999999999995;12.051679586563315
20878;2020-04-09;no;Ecuador;4965.0;7.204159824849482;5515.999999999999;6.852194543297747
20879;2020-04-09;no;Egypt;1699.0;12.607764390896925;1688.3999999999996;12.63920301561659
20880;2020-04-09;no;El Salvador;103.0;7.306666666666668;101.79999999999998;
20881;2020-04-09;no;Equatorial Guinea;18.0;17.33333333333334;17.599999999999998;
20882;2020-04-09;no;Eritrea;33.0;32.33333333333335;32.99999999999999;
20883;2020-04-09;no;Estonia;1207.0;40.70114942528737;1220.6;33.157796451914066
20884;2020-04-09;no;Eswatini;12.0;11.333333333333336;11.599999999999998;
20885;2020-04-09;no;Ethiopia;56.0;27.16666666666668;59.399999999999984;
20886;2020-04-09;no;Fiji;15.0;inf;15.399999999999995;
20887;2020-04-09;no;Finland;2605.0;16.610549943883278;2614.7999999999993;15.668151920220673
20888;2020-04-09;no;France;86334.0;20.125627525407133;86203.0;20.776251325824486
20889;2020-04-09;no;Gabon;44.0;5.142857142857144;39.59999999999999;
20890;2020-04-09;no;Gambia;4.0;inf;4.999999999999999;
20891;2020-04-09;no;Georgia;218.0;18.939393939393952;220.2;
20892;2020-04-09;no;Germany;118181.0;21.495848386892323;117243.79999999999;25.90581738638274
20893;2020-04-09;no;Ghana;378.0;7.164835164835168;352.79999999999995;8.826815642458097
20894;2020-04-09;no;Greece;1955.0;30.737127371273722;1952.5999999999995;31.40753045404218
20895;2020-04-09;no;Grenada;12.0;inf;12.799999999999999;
20896;2020-04-09;no;Guatemala;95.0;9.592592592592593;104.39999999999998;
20897;2020-04-09;no;Guinea;194.0;6.693333333333336;192.79999999999995;
20898;2020-04-09;no;Guinea-Bissau;36.0;22.66666666666667;35.199999999999996;
20899;2020-04-09;no;Guyana;37.0;17.83333333333334;37.8;
20900;2020-04-09;no;Haiti;30.0;10.933333333333337;29.199999999999996;
20901;2020-04-09;no;Holy See;8.0;15.333333333333337;7.799999999999998;
20902;2020-04-09;no;Honduras;343.0;16.8421052631579;346.79999999999995;15.705128205128197
20903;2020-04-09;no;Hungary;980.0;11.010224948875258;1038.3999999999996;9.115021179537317
20904;2020-04-09;no;Iceland;1648.0;52.150537634408614;1642.7999999999997;51.05274261603373
20905;2020-04-09;no;India;6725.0;8.463932107496467;6799.199999999999;7.8702787184162535
20906;2020-04-09;no;Indonesia;3293.0;10.795195195195197;3268.1999999999994;11.604118404118413
20907;2020-04-09;no;Iran;66220.0;35.50812448361335;66323.19999999998;33.028092673335046
20908;2020-04-09;no;Iraq;1232.0;21.551515151515154;1230.5999999999997;19.357575757575795
20909;2020-04-09;no;Ireland;6574.0;14.147976878612722;7074.799999999998;9.600941082244587
20910;2020-04-09;no;Israel;9968.0;26.500000000000007;9954.199999999999;25.090734433673877
20911;2020-04-09;no;Italy;143626.0;34.71260364842455;143696.39999999997;36.45727843975711
20912;2020-04-09;no;Jamaica;63.0;inf;63.39999999999999;
20913;2020-04-09;no;Japan;5614.0;8.927664599940954;5663.999999999998;9.83112815596038
20914;2020-04-09;no;Jordan;372.0;38.00000000000001;367.19999999999993;61.209039548022844
20915;2020-04-09;no;Kazakhstan;781.0;17.500000000000007;776.3999999999999;17.033255993812833
20916;2020-04-09;no;Kenya;184.0;29.72222222222223;182.99999999999994;
20917;2020-04-09;no;Korea, South;10423.0;225.63768115942037;10413.599999999999;253.62510187449288
20918;2020-04-09;no;Kosovo;224.0;6.474576271186443;209.99999999999997;
20919;2020-04-09;no;Kuwait;910.0;10.011976047904195;930.9999999999998;9.035277177825783
20920;2020-04-09;no;Kyrgyzstan;280.0;9.97435897435898;282.99999999999994;
20921;2020-04-09;no;Laos;16.0;15.000000000000005;15.799999999999997;
20922;2020-04-09;no;Latvia;589.0;27.869918699187;591.1999999999998;34.383233532934284
20923;2020-04-09;no;Lebanon;582.0;33.45098039215687;586.8;35.683333333333344
20924;2020-04-09;no;Lesotho;0.0;;0.0;
20925;2020-04-09;no;Liberia;31.0;2.980392156862746;32.19999999999999;
20926;2020-04-09;no;Libya;24.0;10.833333333333336;22.599999999999994;
20927;2020-04-09;no;Liechtenstein;78.0;inf;78.39999999999998;
20928;2020-04-09;no;Lithuania;955.0;24.417777777777786;954.3999999999999;24.72955974842766
20929;2020-04-09;no;Luxembourg;3115.0;41.926436781609205;3122.3999999999996;35.9046493301812
20930;2020-04-09;no;MS Zaandam;9.0;inf;8.999999999999998;
20931;2020-04-09;no;Madagascar;93.0;36.53333333333334;93.79999999999998;
20932;2020-04-09;no;Malawi;8.0;inf;8.999999999999998;
20933;2020-04-09;no;Malaysia;4228.0;30.96855345911951;4237.199999999999;28.80600516068498
20934;2020-04-09;no;Maldives;19.0;inf;18.999999999999996;
20935;2020-04-09;no;Mali;74.0;7.000000000000002;72.59999999999998;
20936;2020-04-09;no;Malta;337.0;14.07575757575758;329.79999999999995;12.079365079365084
20937;2020-04-09;no;Mauritania;7.0;12.66666666666667;6.6;
20938;2020-04-09;no;Mauritius;314.0;12.391304347826091;298.4;17.008032128514035
20939;2020-04-09;no;Mexico;3441.0;9.559959349593498;3493.999999999999;9.029780714354116
20940;2020-04-09;no;Moldova;1289.0;10.068669527896997;1303.3999999999996;10.143712574850312
20941;2020-04-09;no;Monaco;84.0;32.53333333333334;85.19999999999999;
20942;2020-04-09;no;Mongolia;16.0;31.333333333333343;15.799999999999997;
20943;2020-04-09;no;Montenegro;252.0;44.90909090909092;251.79999999999995;
20944;2020-04-09;no;Morocco;1374.0;13.449122807017549;1365.1999999999998;15.024256651017206
20945;2020-04-09;no;Mozambique;17.0;4.190476190476192;16.799999999999997;
20946;2020-04-09;no;Namibia;16.0;inf;15.999999999999996;
20947;2020-04-09;no;Nepal;9.0;inf;8.999999999999998;
20948;2020-04-09;no;Netherlands;21762.0;18.909563091964564;21880.199999999997;19.143760746745265
20949;2020-04-09;no;New Zealand;1239.0;30.455696202531655;1240.7999999999997;26.60148148148148
20950;2020-04-09;no;Nicaragua;7.0;12.66666666666667;6.799999999999999;
20951;2020-04-09;no;Niger;410.0;5.202020202020202;391.79999999999995;6.974254742547429
20952;2020-04-09;no;Nigeria;288.0;16.039215686274513;288.19999999999993;
20953;2020-04-09;no;North Macedonia;663.0;19.572916666666675;670.0;18.331406551059693
20954;2020-04-09;no;Norway;6211.0;98.04266666666669;6221.199999999999;52.150868203814255
20955;2020-04-09;no;Oman;457.0;9.666666666666668;455.3999999999999;10.332502078137992
20956;2020-04-09;no;Pakistan;4695.0;20.75154320987655;4737.5999999999985;18.42322404371585
20957;2020-04-09;no;Panama;2528.0;10.711838006230536;2520.5999999999995;12.006883496816394
20958;2020-04-09;no;Papua New Guinea;2.0;inf;1.9999999999999996;
20959;2020-04-09;no;Paraguay;124.0;26.51851851851853;123.99999999999997;
20960;2020-04-09;no;Peru;5256.0;3.6350999131190282;5059.399999999999;5.373571217681052
20961;2020-04-09;no;Philippines;4076.0;25.021367521367527;4066.599999999999;22.719471947194773
20962;2020-04-09;no;Poland;5575.0;14.331040806969282;5587.799999999999;13.712328767123294
20963;2020-04-09;no;Portugal;13956.0;17.410391897842366;14199.599999999997;15.799787007454754
20964;2020-04-09;no;Qatar;2376.0;13.882967607105547;2376.5999999999995;12.17627494456763
20965;2020-04-09;no;Romania;5202.0;12.21231422505308;5167.399999999999;13.582579185520368
20966;2020-04-09;no;Russia;10131.0;6.656542647431032;10360.199999999997;6.507032706320965
20967;2020-04-09;no;Rwanda;110.0;43.333333333333336;112.59999999999997;
20968;2020-04-09;no;Saint Kitts and Nevis;11.0;inf;11.399999999999999;
20969;2020-04-09;no;Saint Lucia;14.0;inf;14.399999999999997;
20970;2020-04-09;no;Saint Vincent and the Grenadines;12.0;4.666666666666669;10.399999999999999;
20971;2020-04-09;no;San Marino;333.0;11.000000000000004;318.19999999999993;17.916666666666657
20972;2020-04-09;no;Sao Tome and Principe;4.0;inf;3.999999999999999;
20973;2020-04-09;no;Saudi Arabia;3287.0;12.214092140921412;3339.5999999999995;11.452870128253029
20974;2020-04-09;no;Senegal;250.0;37.4871794871795;254.79999999999995;
20975;2020-04-09;no;Serbia;2867.0;12.666666666666671;2892.9999999999995;11.17318749123545
20976;2020-04-09;no;Seychelles;11.0;inf;10.999999999999996;
20977;2020-04-09;no;Sierra Leone;7.0;13.333333333333337;7.199999999999998;
20978;2020-04-09;no;Singapore;1910.0;7.791763791763793;1884.1999999999996;9.911394853936935
20979;2020-04-09;no;Slovakia;701.0;10.911111111111115;681.3999999999999;15.099056603773596
20980;2020-04-09;no;Slovenia;1124.0;33.57948717948718;1124.3999999999999;33.068686868686875
20981;2020-04-09;no;Somalia;12.0;5.333333333333335;14.799999999999997;
20982;2020-04-09;no;South Africa;1934.0;19.920720720720727;1911.7999999999997;26.71014492753624
20983;2020-04-09;no;South Sudan;3.0;4.666666666666669;2.9999999999999996;
20984;2020-04-09;no;Spain;153222.0;26.204728132387718;152936.79999999996;27.869168286805497
20985;2020-04-09;no;Sri Lanka;190.0;75.20000000000003;190.39999999999998;
20986;2020-04-09;no;Sudan;15.0;28.666666666666675;15.799999999999997;
20987;2020-04-09;no;Suriname;10.0;inf;9.999999999999998;
20988;2020-04-09;no;Sweden;9141.0;11.626611418047887;9017.8;14.542758620689645
20989;2020-04-09;no;Switzerland;24051.0;25.800519095291076;23848.399999999994;33.55793846302467
20990;2020-04-09;no;Syria;19.0;inf;20.199999999999996;
20991;2020-04-09;no;Taiwan*;380.0;189.16666666666674;380.3999999999999;121.78494623655936
20992;2020-04-09;no;Tajikistan;0.0;;0.0;
20993;2020-04-09;no;Tanzania;25.0;49.33333333333335;27.599999999999994;
20994;2020-04-09;no;Thailand;2423.0;28.484848484848495;2408.1999999999994;39.006644518272545
20995;2020-04-09;no;Timor-Leste;1.0;inf;1.3999999999999997;
20996;2020-04-09;no;Togo;73.0;17.33333333333334;71.99999999999999;
20997;2020-04-09;no;Trinidad and Tobago;109.0;107.66666666666671;108.79999999999998;
20998;2020-04-09;no;Tunisia;643.0;63.13333333333336;649.9999999999999;33.96057347670258
20999;2020-04-09;no;Turkey;42282.0;9.349239365390106;42762.59999999999;9.187608367135928
21000;2020-04-09;no;US;464442.0;12.963330825181847;463606.3999999999;13.436591472453014
21001;2020-04-09;no;Uganda;53.0;105.33333333333337;52.79999999999999;
21002;2020-04-09;no;Ukraine;1892.0;7.7860465116279105;1947.1999999999996;8.282702443699096
21003;2020-04-09;no;United Arab Emirates;2990.0;8.460644479661914;3020.7999999999993;8.368208630859986
21004;2020-04-09;no;United Kingdom;81498.0;15.339879103630237;80972.79999999999;15.761004467979475
21005;2020-04-09;no;Uruguay;473.0;18.408163265306126;469.5999999999999;25.992337164750992
21006;2020-04-09;no;Uzbekistan;582.0;17.709677419354843;607.5999999999999;9.247747747747752
21007;2020-04-09;no;Venezuela;171.0;55.88888888888891;169.79999999999995;
21008;2020-04-09;no;Vietnam;255.0;83.88888888888893;253.99999999999994;
21009;2020-04-09;no;West Bank and Gaza;263.0;262.3333333333334;264.4;
21010;2020-04-09;no;Western Sahara;4.0;inf;3.999999999999999;
21011;2020-04-09;no;Yemen;0.0;;0.3999999999999999;
21012;2020-04-09;no;Zambia;39.0;inf;39.39999999999999;
21013;2020-04-09;no;Zimbabwe;11.0;inf;11.999999999999998;
21014;2020-04-10;Alberta;Canada;1451.0;36.29914529914531;1476.1999999999998;27.968688845401232
21015;2020-04-10;Anguilla;United Kingdom;3.0;inf;2.9999999999999996;
21016;2020-04-10;Anhui;China;991.0;1981.333333333334;990.7999999999997;4953.000000001691
21017;2020-04-10;Aruba;Netherlands;86.0;18.148148148148152;85.79999999999998;
21018;2020-04-10;Australian Capital Territory;Australia;103.0;50.33333333333336;101.59999999999998;
21019;2020-04-10;Beijing;China;588.0;inf;588.3999999999999;1470.0000000000841
21020;2020-04-10;Bermuda;United Kingdom;48.0;10.000000000000002;47.99999999999999;
21021;2020-04-10;Bonaire, Sint Eustatius and Saba;Netherlands;2.0;inf;2.1999999999999993;
21022;2020-04-10;British Columbia;Canada;1370.0;33.729957805907176;1377.3999999999999;37.474860335195466
21023;2020-04-10;British Virgin Islands;United Kingdom;3.0;inf;2.9999999999999996;
21024;2020-04-10;Cayman Islands;United Kingdom;45.0;inf;46.599999999999994;
21025;2020-04-10;Channel Islands;United Kingdom;398.0;15.744680851063835;389.5999999999999;20.622222222222224
21026;2020-04-10;Chongqing;China;579.0;inf;578.9999999999999;inf
21027;2020-04-10;Curacao;Netherlands;14.0;inf;13.999999999999996;
21028;2020-04-10;Diamond Princess;Canada;0.0;;0.0;
21029;2020-04-10;Falkland Islands (Malvinas);United Kingdom;5.0;inf;4.999999999999999;
21030;2020-04-10;Faroe Islands;Denmark;184.0;inf;183.99999999999994;
21031;2020-04-10;French Guiana;France;83.0;27.000000000000018;82.39999999999998;
21032;2020-04-10;French Polynesia;France;51.0;inf;51.39999999999999;
21033;2020-04-10;Fujian;China;351.0;inf;351.19999999999993;1755.0000000001005
21034;2020-04-10;Gansu;China;139.0;inf;138.99999999999997;
21035;2020-04-10;Gibraltar;United Kingdom;127.0;35.23809523809525;125.59999999999998;
21036;2020-04-10;Grand Princess;Canada;13.0;inf;12.999999999999998;
21037;2020-04-10;Greenland;Denmark;11.0;inf;10.999999999999996;
21038;2020-04-10;Guadeloupe;France;143.0;141.6666666666667;142.2;
21039;2020-04-10;Guangdong;China;1544.0;384.91666666666686;1543.7999999999997;440.0571428571429
21040;2020-04-10;Guangxi;China;254.0;inf;253.99999999999994;
21041;2020-04-10;Guizhou;China;146.0;inf;145.99999999999997;
21042;2020-04-10;Hainan;China;168.0;inf;167.99999999999997;
21043;2020-04-10;Hebei;China;327.0;inf;327.0;inf
21044;2020-04-10;Heilongjiang;China;638.0;17.54589371980677;632.1999999999998;21.819494584837557
21045;2020-04-10;Henan;China;1276.0;inf;1275.9999999999998;inf
21046;2020-04-10;Hong Kong;China;989.0;67.17241379310347;985.1999999999998;62.5978494623656
21047;2020-04-10;Hubei;China;67803.0;inf;67802.99999999999;inf
21048;2020-04-10;Hunan;China;1019.0;inf;1018.9999999999998;3.820089087595998e+31
21049;2020-04-10;Inner Mongolia;China;128.0;63.00000000000002;144.39999999999998;
21050;2020-04-10;Isle of Man;United Kingdom;201.0;8.511627906976749;200.59999999999997;
21051;2020-04-10;Jiangsu;China;651.0;inf;651.5999999999999;2170.8888888883953
21052;2020-04-10;Jiangxi;China;937.0;inf;936.9999999999998;3.512682507436163e+31
21053;2020-04-10;Jilin;China;98.0;inf;98.19999999999997;
21054;2020-04-10;Liaoning;China;144.0;inf;144.39999999999998;
21055;2020-04-10;Macau;China;45.0;inf;44.99999999999999;
21056;2020-04-10;Manitoba;Canada;230.0;34.25641025641026;230.59999999999997;
21057;2020-04-10;Martinique;France;155.0;308.66666666666674;154.59999999999997;
21058;2020-04-10;Mayotte;France;191.0;18.200000000000006;187.59999999999997;
21059;2020-04-10;Montserrat;United Kingdom;9.0;inf;8.999999999999998;
21060;2020-04-10;New Brunswick;Canada;112.0;30.95238095238096;110.19999999999999;
21061;2020-04-10;New Caledonia;France;18.0;inf;17.999999999999996;
21062;2020-04-10;New South Wales;Australia;2822.0;63.098484848484865;2808.5999999999995;70.87297527706752
21063;2020-04-10;Newfoundland and Labrador;Canada;239.0;42.363636363636374;236.39999999999998;
21064;2020-04-10;Ningxia;China;75.0;inf;74.99999999999999;
21065;2020-04-10;Northern Territory;Australia;28.0;inf;27.999999999999993;
21066;2020-04-10;Northwest Territories;Canada;5.0;inf;4.999999999999999;
21067;2020-04-10;Nova Scotia;Canada;407.0;7.27835051546392;386.4;13.311111111111114
21068;2020-04-10;Ontario;Canada;6237.0;11.981963232743674;6193.799999999999;12.393310265282585
21069;2020-04-10;Prince Edward Island;Canada;25.0;inf;24.999999999999996;
21070;2020-04-10;Qinghai;China;18.0;inf;17.999999999999996;
21071;2020-04-10;Quebec;Canada;11677.0;13.211826650465781;11551.599999999999;15.013392444813894
21072;2020-04-10;Queensland;Australia;965.0;86.69696969696972;963.5999999999999;93.48366013071853
21073;2020-04-10;Reunion;France;382.0;30.611111111111114;375.79999999999995;52.72380952380952
21074;2020-04-10;Saint Barthelemy;France;6.0;inf;5.999999999999999;
21075;2020-04-10;Saint Pierre and Miquelon;France;1.0;inf;0.9999999999999998;
21076;2020-04-10;Saskatchewan;Canada;285.0;21.76000000000001;280.5999999999999;
21077;2020-04-10;Shaanxi;China;256.0;inf;255.99999999999994;
21078;2020-04-10;Shandong;China;783.0;inf;783.3999999999999;1118.1904761904946
21079;2020-04-10;Shanghai;China;555.0;91.66666666666671;562.3999999999999;62.7196969696973
21080;2020-04-10;Shanxi;China;168.0;66.26666666666668;168.19999999999996;
21081;2020-04-10;Sichuan;China;560.0;inf;559.9999999999999;5599.333333335244
21082;2020-04-10;Sint Maarten;Netherlands;50.0;8.86666666666667;46.599999999999994;
21083;2020-04-10;South Australia;Australia;428.0;64.76923076923079;424.19999999999993;116.83333333333259
21084;2020-04-10;St Martin;France;32.0;inf;31.999999999999993;
21085;2020-04-10;Tasmania;Australia;122.0;9.194444444444445;119.39999999999998;
21086;2020-04-10;Tianjin;China;183.0;121.11111111111116;182.19999999999996;
21087;2020-04-10;Tibet;China;1.0;inf;0.9999999999999998;
21088;2020-04-10;Turks and Caicos Islands;United Kingdom;8.0;inf;8.2;
21089;2020-04-10;Victoria;Australia;1241.0;84.62068965517244;1242.7999999999997;66.59782608695662
21090;2020-04-10;Western Australia;Australia;506.0;39.52000000000001;501.9999999999999;45.48148148148169
21091;2020-04-10;Xinjiang;China;76.0;inf;75.99999999999999;
21092;2020-04-10;Yukon;Canada;8.0;14.666666666666671;7.599999999999998;
21093;2020-04-10;Yunnan;China;184.0;inf;183.99999999999994;
21094;2020-04-10;Zhejiang;China;1267.0;2533.3333333333344;1266.7999999999997;2532.6666666666665
21095;2020-04-10;no;Afghanistan;521.0;12.54545454545455;522.1999999999999;13.041218637992834
21096;2020-04-10;no;Albania;416.0;51.04166666666668;420.7999999999999;34.34173669467794
21097;2020-04-10;no;Algeria;1761.0;17.633156966490308;1747.5999999999997;19.591194968553445
21098;2020-04-10;no;Andorra;601.0;31.495495495495504;597.3999999999999;34.315581854043444
21099;2020-04-10;no;Angola;19.0;inf;18.999999999999996;
21100;2020-04-10;no;Antigua and Barbuda;19.0;inf;19.799999999999997;
21101;2020-04-10;no;Argentina;1975.0;14.064102564102567;1920.3999999999996;19.505882352941175
21102;2020-04-10;no;Armenia;937.0;32.60714285714287;943.7999999999997;31.07256235827667
21103;2020-04-10;no;Austria;13555.0;43.22022838499186;13498.399999999998;46.97572528123151
21104;2020-04-10;no;Azerbaijan;991.0;10.804733727810653;978.9999999999998;11.283208020050136
21105;2020-04-10;no;Bahamas;42.0;41.000000000000014;42.999999999999986;
21106;2020-04-10;no;Bahrain;925.0;17.22222222222223;962.1999999999998;14.77723043240285
21107;2020-04-10;no;Bangladesh;424.0;3.1456310679611663;414.99999999999994;4.045751633986928
21108;2020-04-10;no;Barbados;67.0;32.66666666666668;66.99999999999999;
21109;2020-04-10;no;Belarus;1981.0;3.3027322404371593;1867.3999999999996;4.738616507349163
21110;2020-04-10;no;Belgium;26667.0;15.329452614379091;26543.599999999995;17.10418230197174
21111;2020-04-10;no;Belize;10.0;9.000000000000004;10.799999999999997;
21112;2020-04-10;no;Benin;35.0;6.4444444444444455;31.39999999999999;
21113;2020-04-10;no;Bhutan;5.0;inf;4.999999999999999;
21114;2020-04-10;no;Bolivia;268.0;8.528735632183912;263.4;
21115;2020-04-10;no;Bosnia and Herzegovina;901.0;17.615120274914094;903.5999999999999;16.495164410058013
21116;2020-04-10;no;Botswana;13.0;3.0476190476190483;11.599999999999998;
21117;2020-04-10;no;Brazil;19638.0;10.361399461745485;19363.799999999996;10.58658215737862
21118;2020-04-10;no;Brunei;136.0;270.66666666666674;135.59999999999997;
